242121,138999
123325,74557
47380,26882
68038,29452
14588,9292
10733,6932
8214,6469
5524,3894
4571,3797
3418,2465
3246,3008
2329,2214
1755,1581
2376,2776
1388,1333
1329,1292
1324,1390
1270,1598
1056,1181
1318,1232
1023,1189
690,676
1004,940
832,843
700,617
909,609
883,544
1170,746
717,515
568,401
654,529
408,330
411,349
421,396
391,373
272,306
279,262
288,321
210,254
269,279
275,306
181,207
172,216
129,158
185,211
120,189
119,188
177,238
92,166
94,194
138,187
95,181
130,208
180,231
311,303
117,167
144,174
218,221
97,117
105,136
1082,287
616,343
193,181
153,147
193,186
96,103
122,136
192,157
131,126
93,102
60,79
99,87
92,88
73,82
117,121
78,76
84,89
43,71
104,88
70,66
58,56
143,115
89,93
51,47
91,98
72,71
62,73
65,63
123,103
51,48
58,39
64,64
35,50
50,61
58,68
71,63
24,34
25,32
49,40
24,38
32,37
52,59
27,46
17,31
23,32
31,46
21,31
33,19
26,38
18,27
27,29
24,38
48,52
28,19
37,28
31,37
25,34
33,31
31,37
21,32
28,32
31,28
39,43
26,22
23,24
37,31
25,29
26,26
18,27
19,41
13,20
11,19
22,26
12,19
12,21
24,24
15,15
5,11
10,9
18,21
7,11
15,15
13,22
12,28
10,15
11,18
13,24
7,8
4,13
15,12
7,3
9,11
10,25
6,17
12,12
6,10
14,25
14,10
5,12
8,18
7,14
9,12
6,13
5,15
17,10
1,6
3,17
1,5
5,6
2,13
5,13
4,4
4,9
1,4
3,7
6,9
1,9
2,8
2,9
1,10
6,14
2,3
6,1
4,9
10,5
2,12
3,8
5,4
2,10
3,9
1,11
5,5
3,5
3,10
3,4
1,14
1,7
7,14
3,12
5,10
8,19
8,4
9,6
3,15
8,16
3,5
2,8
5,8
3,7
4,6
4,13
4,14
3,12
1,8
7,5
7,7
5,20
5,12
4,14
4,7
4,15
3,9
4,8
3,6
3,14
4,9
0,7
4,11
2,5
2,6
2,4
6,6
6,4
2,5
4,7
0,9
2,8
4,8
2,7
1,9
2,5
5,6
4,7
2,3
3,7
3,4
0,10
5,3
1,3
3,4
0,5
3,3
0,7
2,7
4,5
0,2
0,2
0,1
0,6
1,5
0,3
2,1
1,6
0,0
2,3
0,3
1,2
1,0
0,5
1,4
0,4
0,5
1,3
0,1
4,1
1,5
0,0
1,4
1,6
7,4
1,6
3,3
1,3
0,3
1,4
0,4
0,4
0,3
2,2
1,2
0,4
1,4
2,2
0,0
2,1
0,1
0,3
0,2
1,3
0,2
3,1
0,0
2,2
0,3
0,1
2,1
0,2
1,2
0,3
1,5
0,2
1,1
1,1
2,4
1,2
1,4
1,1
2,3
0,2
1,1
0,3
0,2
2,5
1,3
1,3
2,3
0,2
1,1
0,0
0,4
2,1
0,2
0,1
1,2
0,1
1,0
2,1
0,0
0,3
0,2
0,2
1,1
0,1
1,0
0,1
1,1
1,1
0,0
0,1
0,1
0,1
0,3
1,2
2,5
0,0
1,3
0,3
1,0
2,3
0,2
1,0
0,2
0,0
0,4
0,3
0,3
0,0
1,0
0,1
1,1
0,1
1,1
0,2
2,3
0,3
0,1
0,1
0,2
0,2
2,1
2,5
0,1
0,2
0,4
2,0
0,3
0,2
1,1
1,2
0,1
0,1
1,1
2,1
1,1
0,0
1,2
0,1
1,3
1,0
1,1
0,2
1,0
0,1
0,1
2,3
1,0
0,3
0,5
1,1
0,1
1,1
1,2
1,1
1,2
1,1
0,2
0,1
1,3
0,1
0,0
0,2
0,0
3,0
0,1
0,2
1,0
0,1
0,3
1,1
0,0
1,3
1,4
2,1
0,1
0,1
1,1
1,0
1,2
0,0
0,0
0,0
1,2
3,2
0,0
0,1
1,1
1,2
0,0
0,2
0,1
0,1
0,1
1,2
0,0
0,2
2,1
0,1
0,0
1,2
1,2
0,0
0,0
0,0
0,0
1,2
2,1
0,1
0,1
0,2
0,1
1,2
0,1
1,1
2,1
1,1
0,3
0,0
0,0
0,0
0,1
2,1
2,1
0,2
0,0
1,2
2,2
0,1
0,1
0,1
1,1
0,0
0,1
1,1
0,1
0,0
1,0
0,2
0,1
0,1
0,0
60,141
