9770,9805
9187,9275
9779,9752
9880,9914
9352,9239
9730,9696
9515,9675
9719,9789
9675,9609
9517,9436
8970,8892
9724,9848
9450,9465
9784,9773
9106,9195
9287,9385
9579,9374
9850,9688
9576,9813
9925,9911
9982,9739
8919,9002
9508,9528
9665,9632
9387,9454
10263,10080
9476,9452
10011,9865
9339,9294
9524,9580
9809,9863
10142,9842
9878,9551
9829,9566
9666,9607
9671,9825
10159,9878
9910,9839
8675,8581
9753,9667
10067,9910
9521,9668
9545,9560
9892,9740
9775,9724
10028,9911
9677,9894
9849,9547
9842,9696
9627,9713
9646,9289
9587,9479
9280,9010
9658,9690
9895,9843
9948,9711
9266,9175
10010,9845
9084,8886
9857,9488
9648,9723
9736,9768
9379,9363
9647,9557
9381,9495
9824,10031
9431,9362
9786,9943
9629,9564
9860,9918
9900,9700
9591,9607
9687,9543
9862,9944
9545,9639
10062,9902
9470,9480
9838,9709
10068,9817
9791,9846
9727,9709
8511,8493
9785,9875
8447,8477
9758,9665
9881,9901
9785,9705
9873,9806
8639,8752
8329,8439
9928,9823
9732,9640
8852,8879
9968,9690
9972,9672
9500,9412
9123,8889
9619,9426
9843,9770
9933,10054
9811,9842
10085,9832
9917,9815
9524,9507
8834,9091
9895,9886
9793,9772
9565,9540
9570,9627
9941,10009
9824,9687
10074,10151
9628,9709
9562,9585
9845,9724
9538,9598
9819,9809
9244,9349
9753,9625
9377,9236
9736,9334
9515,9644
9646,9714
8659,8705
9872,9838
9086,9137
9607,9561
9791,9629
9890,9788
9463,9530
9282,9347
8758,8870
9825,9709
9854,9644
10057,9978
9823,9668
9497,9456
8905,9047
9650,9683
9092,9030
10202,9993
9824,9529
9480,9459
9753,9667
9863,9767
8851,8801
9855,9874
9809,9841
9535,9599
9309,9534
9615,9765
9656,9765
9282,9270
9263,9329
9339,9388
9870,9830
9386,9420
9010,9198
9693,9820
9354,9437
9767,9732
9398,9254
9383,9376
9461,9517
9369,9335
9665,9807
9781,9827
9624,9511
9517,9576
9629,9541
10125,9783
9488,9693
9366,9386
9375,9432
9910,9803
9912,9872
9738,9872
9838,9730
9879,9805
9854,9720
9660,9488
9713,9623
9702,9785
9672,9799
9879,9757
9993,9645
9768,9668
10297,9725
9821,9885
9696,9633
9545,9647
10315,9947
9631,9318
9696,9610
9141,8966
8988,9128
9694,9708
9897,9692
9740,9929
9314,9480
9672,9874
9816,9685
9919,9802
9887,9568
9661,9588
9217,9433
9422,9446
9977,9951
8915,9228
9735,9734
9965,9915
9651,9580
9199,9202
9672,9808
9023,8981
9218,9178
9279,9323
9841,9809
9415,9336
9709,9861
8764,8792
10159,9698
9604,9436
9835,9696
9524,9299
9464,9571
9069,9021
9674,9635
8563,8373
10075,10087
9683,9637
9767,9765
9258,9346
9661,9519
9550,9601
9764,9495
9374,9332
9213,9196
9611,9619
9295,9367
9475,9546
9410,9688
9614,9443
9591,9582
9621,9675
9596,9636
9407,9401
9695,9701
9778,9774
8921,9031
9735,9692
9985,9902
9592,9630
9996,9906
9952,9656
9495,9681
9524,9444
9885,9892
9632,9757
9590,9430
10189,9975
9749,9749
9384,9415
9889,9935
9735,9497
9445,9454
9395,9507
9350,9425
9814,9781
9714,9732
9465,9387
9611,9704
9620,9685
9635,9781
9503,9486
9509,9570
9491,9443
10004,10078
9525,9596
9935,9859
9621,9721
10001,9776
9937,9894
9826,9524
9596,9756
9554,9516
9578,9495
9764,9681
9906,9852
9973,9768
9901,9877
9629,9635
9670,9678
10378,9794
10160,9994
9914,9744
9286,9449
9746,9707
9616,9556
9769,10028
9638,9624
9986,9988
9243,9257
9501,9488
9520,9780
9806,9900
9951,9917
8985,9025
9592,9547
9558,9544
10118,9964
9747,9561
9729,9720
9877,9978
7685,7877
9869,9671
9806,9767
9556,9622
10203,9916
9630,9547
9800,9668
9741,9728
9693,9539
9846,9701
9587,9766
9444,9639
9183,9192
9259,9242
9368,9468
9442,9277
9466,9545
9527,9631
9519,9576
9586,9783
9689,9694
9747,9744
7736,7913
10085,9945
9041,9275
9553,9608
9736,9745
9688,9682
9287,9420
9976,9865
9943,9786
9720,9689
9944,9819
9653,9669
9860,9869
9838,9750
9824,9717
10077,9870
9809,9765
9786,9806
9923,9920
8581,8627
9680,9655
9579,9475
9225,9341
10139,10012
9267,9217
9544,9752
9693,9757
9780,9665
9554,9453
9853,9628
9643,9642
9249,9360
9724,9584
9880,9639
9705,9480
9733,9594
9919,9802
9586,9643
9431,9263
9493,9587
9579,9301
9341,9598
9927,9840
10045,10062
9622,9777
9751,9735
9724,9795
9298,9425
10043,10089
9859,9846
9754,9793
9403,9465
9591,9592
9652,9772
9889,9733
9162,9111
9886,9525
9844,9646
9611,9702
9693,9489
9308,9530
9621,9628
9576,9385
9872,9637
9780,9862
9917,9828
9630,9782
10031,9809
9259,9147
10010,9940
