12078,2355
11230,2319
12260,2410
12142,2421
11347,2134
12228,2423
11869,2392
12066,2446
11805,2284
11478,2294
11022,2169
11964,2413
11639,2374
12190,2448
11196,2299
11521,2316
11760,2345
12239,2395
11676,2414
11922,2371
12198,2456
10975,2194
11931,2393
11841,2366
11303,2234
12539,2525
11525,2192
12455,2502
11953,2327
11909,2252
12096,2460
12699,2442
12121,2312
12171,2396
11873,2419
11979,2493
12526,2502
12450,2481
10592,2055
12285,2392
12592,2412
11831,2336
12184,2351
11786,2250
11722,2319
12089,2371
12133,2398
12054,2324
11886,2351
11764,2392
11680,2204
11961,2386
11392,2253
11870,2347
12090,2371
12247,2427
11351,2243
11945,2421
11415,2203
12286,2426
11936,2436
11771,2443
11527,2196
11658,2337
11601,2290
11967,2412
11714,2326
12266,2407
12092,2397
12065,2424
12395,2420
11558,2278
11863,2466
12142,2381
11889,2280
12504,2440
11761,2445
12196,2376
12505,2394
12082,2411
12477,2435
10974,2135
12085,2447
10312,2062
11873,2362
12190,2521
12246,2432
11970,2367
10665,2073
10740,2051
12380,2486
12020,2473
10631,2119
12259,2366
12380,2497
11616,2390
11173,2217
12085,2301
12298,2388
12096,2435
12271,2414
12551,2512
12456,2414
11696,2392
11188,2230
12352,2440
12504,2516
12006,2338
11570,2355
12363,2447
11890,2425
12309,2511
11934,2405
11839,2320
11964,2342
11546,2318
12030,2350
11371,2310
11730,2361
11178,2155
11615,2291
11464,2381
11905,2334
10810,2168
12269,2495
11029,2280
12107,2435
11849,2326
11923,2414
11474,2290
11337,2293
10480,2076
12183,2431
12254,2363
12464,2441
11937,2428
11625,2275
11257,2297
11749,2490
11370,2203
12725,2535
12111,2349
11814,2334
12094,2455
12045,2349
10841,2114
12407,2537
12421,2523
11608,2333
11561,2391
11864,2354
11713,2371
11489,2262
11816,2451
11597,2316
12264,2366
11473,2313
11128,2185
11550,2334
11494,2352
11718,2286
11619,2328
11780,2356
11690,2443
11614,2372
11877,2248
12316,2503
11755,2325
11987,2415
11955,2421
12612,2486
11665,2321
11643,2349
11781,2346
12401,2478
12407,2502
11684,2364
11965,2408
12102,2457
12128,2395
11977,2359
11844,2367
11906,2481
12159,2411
11927,2436
12606,2494
11654,2306
12923,2555
12044,2441
11916,2297
11803,2334
12599,2430
12065,2397
11985,2392
11230,2184
11141,2352
12096,2344
12051,2366
12082,2473
11388,2337
11783,2297
12430,2437
12090,2433
12393,2383
11476,2290
11361,2247
11568,2265
11997,2360
10528,2203
11786,2362
12207,2419
11754,2315
11432,2260
11735,2344
10980,2171
11403,2303
11407,2292
12101,2363
11636,2309
11969,2436
10997,2109
12559,2533
12032,2398
11980,2308
11837,2332
11666,2341
11154,2198
11636,2344
10727,2218
12494,2412
12311,2510
12114,2410
11404,2469
12172,2413
11961,2443
11997,2365
11557,2366
11102,2127
11769,2279
11591,2329
11682,2293
11444,2394
11621,2353
11828,2328
11684,2309
11939,2446
11798,2497
11684,2311
11988,2406
10945,2181
11774,2352
12370,2479
11910,2328
12160,2473
12724,2447
11358,2360
11700,2294
12500,2451
11849,2368
12090,2405
12218,2455
12124,2334
11553,2327
12385,2491
11972,2379
11457,2232
11572,2351
11430,2319
11981,2344
12215,2416
11258,2146
11853,2345
11702,2385
11924,2422
11925,2439
11733,2259
11534,2320
12197,2479
11821,2305
11919,2440
12008,2509
12624,2546
12081,2398
12316,2387
11850,2387
12043,2353
11659,2310
12575,2319
12217,2342
12267,2432
12240,2469
12001,2393
11783,2425
12562,2406
12595,2456
12242,2411
11355,2258
12233,2422
11582,2291
11845,2470
11913,2414
12386,2477
11499,2319
11589,2299
11718,2364
12222,2370
12143,2415
11275,2177
11818,2282
11701,2318
12188,2392
12051,2392
12328,2515
12263,2453
9479,1963
12390,2424
12149,2394
11899,2347
12506,2496
12223,2438
12271,2426
11957,2462
12144,2468
12141,2384
11944,2378
11628,2453
11048,2241
11777,2373
11748,2253
11581,2304
11600,2289
11799,2375
11672,2329
11925,2459
11959,2431
11978,2352
9826,1903
12298,2429
11442,2232
11814,2424
11876,2370
11973,2315
11395,2400
12285,2467
12110,2401
11863,2339
11786,2321
11978,2453
