520036,228953
300229,137160
119122,49925
115942,45212
39204,16504
28785,12362
22326,11149
14230,5875
11818,5971
8619,3619
8399,4618
6668,3454
4596,2348
6188,4050
3481,1936
3517,1984
3556,1938
3385,2335
2952,1841
3210,1643
2728,1798
1652,1010
2611,1400
1954,1195
1542,867
2094,979
1834,824
2302,1193
1525,734
1278,653
1550,912
942,538
997,566
879,587
950,592
688,504
610,410
701,513
483,383
629,474
818,582
389,346
475,374
323,292
584,391
333,314
359,320
557,414
277,291
329,325
388,311
351,295
360,331
410,336
658,469
301,241
356,255
435,321
187,177
254,232
1363,340
989,427
335,246
314,209
348,252
167,176
197,202
332,244
328,198
170,163
145,127
193,158
176,132
163,136
226,187
140,122
167,140
109,118
218,150
129,116
110,93
222,173
146,120
68,85
143,134
124,125
117,110
108,102
149,144
76,72
72,81
91,96
55,82
71,82
92,90
118,100
51,51
38,48
83,80
44,64
56,74
80,82
51,67
46,60
43,52
51,78
36,54
45,45
48,50
29,35
40,64
39,46
55,72
40,44
38,39
49,62
35,47
41,37
41,46
27,40
34,40
40,38
58,50
34,34
24,34
42,30
39,34
34,36
27,35
26,52
23,32
16,22
31,38
23,33
15,28
31,39
24,29
12,19
17,25
16,32
8,19
19,29
18,29
13,32
11,22
9,19
13,31
7,20
7,19
21,22
8,26
10,14
10,32
14,25
12,26
6,19
14,30
12,14
5,15
13,20
5,22
9,21
4,18
5,23
20,9
1,14
3,20
1,11
4,6
3,14
6,13
4,8
4,16
3,10
4,11
2,10
1,11
2,15
6,14
2,10
4,16
1,3
0,7
4,5
9,5
2,15
1,9
1,9
1,8
1,12
1,14
1,14
1,7
4,11
3,6
1,11
3,9
5,13
2,21
4,14
9,25
7,8
5,10
3,17
12,19
2,9
5,11
2,13
1,12
2,12
4,19
1,12
1,20
2,14
2,17
1,11
5,15
4,19
3,13
2,16
3,18
5,17
5,15
3,7
3,20
2,13
0,11
2,12
1,13
3,10
5,11
3,12
2,7
3,7
4,13
1,14
3,7
2,6
1,8
2,7
3,13
1,6
4,7
2,9
1,9
1,10
5,7
4,9
0,4
1,4
2,11
3,7
1,10
1,8
2,4
0,3
0,6
0,3
3,4
0,3
0,5
1,3
0,7
0,1
0,5
0,7
0,1
0,4
0,6
0,2
0,6
0,3
1,3
0,3
0,5
1,1
0,3
0,3
0,11
8,3
0,10
0,5
1,7
1,2
0,5
0,6
0,4
0,3
0,3
0,2
0,1
0,5
0,4
0,1
0,5
0,4
0,0
0,0
1,4
0,4
2,0
0,1
1,5
0,5
0,2
0,4
0,1
1,1
0,5
1,8
0,3
0,3
0,4
1,0
0,2
0,4
0,3
0,6
0,2
1,2
0,2
0,4
0,5
0,2
0,0
1,6
1,1
1,2
0,1
0,3
1,1
0,1
0,3
0,2
0,3
0,0
0,1
0,0
0,2
0,1
1,2
0,2
0,3
0,3
0,2
0,1
0,1
0,1
0,0
0,1
0,2
0,4
0,2
1,4
0,1
1,3
0,6
0,1
2,2
0,6
1,1
0,4
0,2
1,6
0,4
0,4
1,3
0,1
0,1
0,1
1,1
1,2
0,1
1,1
0,3
0,2
1,3
0,4
1,2
0,5
1,6
0,1
1,2
0,4
2,1
0,3
0,1
0,1
0,1
0,0
0,3
1,1
2,1
0,2
0,1
2,6
0,0
0,7
0,1
1,0
0,2
0,2
0,2
0,3
0,9
0,1
0,6
1,5
0,2
0,3
0,1
0,2
2,2
0,2
0,1
0,4
0,2
0,3
0,2
0,1
0,2
1,0
1,1
0,2
0,1
0,4
0,3
0,5
0,4
0,2
0,2
2,2
0,2
0,2
0,1
1,2
0,0
1,1
1,0
0,1
1,0
1,2
0,7
0,1
0,2
2,2
2,3
0,1
0,4
0,2
0,1
0,1
1,2
0,1
0,2
0,2
0,2
0,2
1,2
2,1
0,1
0,0
0,1
0,2
1,3
2,2
0,1
0,3
1,1
0,1
0,3
0,2
0,1
2,1
0,0
0,2
0,2
0,0
0,1
0,1
2,6
1,1
0,3
0,1
0,1
1,2
0,2
0,3
2,3
0,3
0,1
0,0
0,1
0,0
0,2
1,5
0,1
0,0
0,1
0,1
40,233
